,player,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,PPG,Height,Weight
320,Kyrie Irving,36.08,8.94,18.9,0.473,2.88,7.18,0.401,3.92,4.28,0.916,1.2,3.6,4.8,4.62,1.32,0.46,2.22,2.02,24.68,73.75,191.0
321,LaMarcus Aldridge,22.340425531914892,5.361702127659575,9.74468085106383,0.55,0.2978723404255319,0.9787234042553191,0.304,1.8936170212765957,2.1702127659574466,0.873,1.553191489361702,3.9361702127659575,5.48936170212766,0.8936170212765957,0.2978723404255319,1.0,0.9361702127659575,1.6595744680851063,12.914893617021276,82.0,234.0
322,Lamar Patterson,8.0,0.6,3.0,0.2,0.2,1.2,0.167,0.4,0.6,0.667,0.2,1.2,1.4,1.2,0.2,0.0,0.8,1.2,1.8,76.0,226.0
323,Lamar Stevens,9.083333333333334,1.1666666666666667,2.9166666666666665,0.4,0.4166666666666667,1.3333333333333333,0.313,0.5833333333333334,0.75,0.778,0.25,2.1666666666666665,2.4166666666666665,0.4166666666666667,0.3333333333333333,0.25,0.5833333333333334,0.9166666666666666,3.3333333333333335,77.75,228.0
324,Lance Stephenson,17.695652173913043,3.1956521739130435,7.021739130434782,0.455,0.5869565217391305,1.9565217391304348,0.3,1.3695652173913044,1.7391304347826086,0.788,0.2608695652173913,2.5,2.760869565217391,3.5869565217391304,0.5217391304347826,0.08695652173913043,1.565217391304348,2.0869565217391304,8.347826086956522,76.5,227.0
325,Landry Shamet,13.69047619047619,1.7380952380952381,3.857142857142857,0.451,0.8333333333333334,2.380952380952381,0.35,0.16666666666666666,0.30952380952380953,0.538,0.16666666666666666,0.9047619047619048,1.0714285714285714,0.5238095238095238,0.5,0.047619047619047616,0.40476190476190477,1.0476190476190477,4.476190476190476,76.0,188.6
326,Lavor Postell,8.166666666666666,1.1666666666666667,3.1666666666666665,0.368,0.16666666666666666,0.5833333333333334,0.286,1.0833333333333333,1.25,0.867,0.08333333333333333,0.25,0.3333333333333333,0.25,0.16666666666666666,0.0,0.5833333333333334,0.75,3.5833333333333335,76.5,205.0
327,Lazar Hayward,7.75,0.5,2.5,0.2,0.0,1.0,0.0,1.5,1.5,1.0,0.0,1.0,1.0,0.75,0.5,0.0,0.0,0.75,2.5,76.5,225.8
328,LeBron James,35.0625,9.34375,18.3125,0.51,2.140625,5.71875,0.374,3.578125,4.640625,0.771,1.046875,7.078125,8.125,8.390625,0.984375,0.59375,3.8125,1.4375,24.40625,79.25,245.0
329,Lester Hudson,11.2,1.2,2.8,0.429,0.6,1.2,0.5,0.6,0.8,0.75,0.2,1.4,1.6,1.0,1.2,0.2,0.6,0.8,3.6,71.75,196.0
330,Lorenzo Brown,8.153846153846153,0.8846153846153846,2.730769230769231,0.324,0.23076923076923078,1.0769230769230769,0.214,0.11538461538461539,0.11538461538461539,1.0,0.19230769230769232,1.0,1.1923076923076923,1.0769230769230769,0.46153846153846156,0.19230769230769232,0.6153846153846154,0.8461538461538461,2.1153846153846154,76.0,189.2
331,Louis King,29.0,8.0,13.0,0.615,4.0,8.0,0.5,0.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,4.0,20.0,78.75,195.2
332,Luc Mbah a Moute,8.333333333333334,0.6666666666666666,1.6666666666666667,0.4,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.6666666666666667,77.75,221.0
333,Luguentz Dort,29.19402985074627,3.626865671641791,8.313432835820896,0.436,2.3582089552238807,5.746268656716418,0.41,0.4925373134328358,0.6567164179104478,0.75,1.2985074626865671,2.8358208955223883,4.134328358208955,1.6119402985074627,1.1343283582089552,0.582089552238806,0.6865671641791045,2.925373134328358,10.104477611940299,74.75,222.2
334,Luis Flores,4.8125,0.875,1.8125,0.483,0.3125,0.625,0.5,0.125,0.125,1.0,0.0625,0.125,0.1875,0.6875,0.125,0.0,0.6875,0.5625,2.1875,72.5,202.0
335,Luke Harangody,11.0,1.0952380952380953,3.0952380952380953,0.354,0.23809523809523808,1.0,0.238,0.42857142857142855,0.5714285714285714,0.75,0.9523809523809523,1.5714285714285714,2.5238095238095237,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.8095238095238095,2.857142857142857,78.0,240.2
336,Luke Jackson,16.285714285714285,1.8571428571428572,5.714285714285714,0.325,0.7857142857142857,2.142857142857143,0.367,1.1428571428571428,1.6428571428571428,0.696,0.5,1.8571428571428572,2.357142857142857,1.2142857142857142,0.5714285714285714,0.0,0.6428571428571429,1.5714285714285714,5.642857142857143,78.0,212.0
337,Luke Ridnour,14.53191489361702,1.5957446808510638,3.74468085106383,0.426,0.425531914893617,1.3404255319148937,0.317,0.3829787234042553,0.44680851063829785,0.857,0.1702127659574468,1.2765957446808511,1.446808510638298,2.0425531914893615,0.425531914893617,0.0851063829787234,0.8085106382978723,1.425531914893617,4.0,73.0,167.0
338,Luke Walton,17.14,1.42,3.62,0.392,0.4,1.34,0.299,0.2,0.4,0.5,0.76,2.14,2.9,3.32,0.84,0.26,1.2,1.96,3.44,79.75,235.0
339,Luther Head,16.27777777777778,1.8888888888888888,4.555555555555555,0.415,0.6944444444444444,1.7777777777777777,0.391,1.0833333333333333,1.3888888888888888,0.78,0.4444444444444444,1.2222222222222223,1.6666666666666667,1.9444444444444444,0.2777777777777778,0.25,0.8888888888888888,1.1944444444444444,5.555555555555555,74.0,178.8
340,Lynn Greer,10.536585365853659,1.4878048780487805,3.4390243902439024,0.433,0.43902439024390244,1.2682926829268293,0.346,0.6585365853658537,0.7804878048780488,0.844,0.04878048780487805,0.6097560975609756,0.6585365853658537,1.2926829268292683,0.4146341463414634,0.024390243902439025,0.43902439024390244,0.7804878048780488,4.073170731707317,72.25,170.0
341,Malachi Richardson,4.681818181818182,0.4090909090909091,1.3181818181818181,0.31,0.36363636363636365,1.1363636363636365,0.32,0.18181818181818182,0.22727272727272727,0.8,0.09090909090909091,0.5,0.5909090909090909,0.0,0.045454545454545456,0.0,0.36363636363636365,0.5909090909090909,1.3636363636363635,76.75,199.6
342,Malcolm Brogdon,23.5,4.333333333333333,10.0,0.433,0.6666666666666666,2.3333333333333335,0.286,3.375,3.8333333333333335,0.88,0.875,2.9166666666666665,3.7916666666666665,4.083333333333333,0.5416666666666666,0.20833333333333334,1.5833333333333333,1.25,12.708333333333334,75.75,223.0
343,Malcolm Thomas,11.411764705882353,1.0588235294117647,2.3529411764705883,0.45,0.0,0.4117647058823529,0.0,0.5294117647058824,0.7647058823529411,0.692,0.9411764705882353,2.3529411764705883,3.2941176470588234,0.4117647058823529,0.17647058823529413,0.058823529411764705,0.7647058823529411,1.0,2.6470588235294117,79.5,223.0
344,Malik Hairston,6.74468085106383,0.851063829787234,1.6170212765957446,0.526,0.0425531914893617,0.23404255319148937,0.182,0.3617021276595745,0.6382978723404256,0.567,0.2765957446808511,0.7659574468085106,1.0425531914893618,0.3404255319148936,0.0851063829787234,0.19148936170212766,0.23404255319148937,0.6170212765957447,2.106382978723404,76.25,204.0
345,Malik Newman,8.0,3.0,5.0,0.6,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,74.25,182.2
346,Malik Newman,8.0,3.0,5.0,0.6,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,74.5,189.2
347,Mamadi Diakite,4.0,0.6666666666666666,1.0,0.667,0.0,0.16666666666666666,0.0,0.6666666666666666,1.0,0.667,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,2.0,80.5,222.1
348,Manny Harris,6.25,0.75,3.75,0.2,0.0,0.5,0.0,0.5,1.0,0.5,0.75,1.5,2.25,0.5,0.0,0.0,0.5,0.25,2.0,76.0,185.1
349,Marcus Haislip,4.4,1.0,2.1,0.476,0.3,0.5,0.6,0.2,0.5,0.4,0.4,0.6,1.0,0.0,0.0,0.2,0.3,0.5,2.5,80.5,221.0
350,Marcus Morris,16.6734693877551,2.36734693877551,5.387755102040816,0.439,0.9795918367346939,2.4285714285714284,0.403,0.7346938775510204,0.8979591836734694,0.818,0.46938775510204084,2.2653061224489797,2.7346938775510203,0.7346938775510204,0.30612244897959184,0.2653061224489796,0.6122448979591837,1.510204081632653,6.448979591836735,79.0,229.6
351,Marcus Paige,5.6,0.8,2.8,0.286,0.4,1.6,0.25,0.4,0.4,1.0,0.0,0.8,0.8,0.6,0.0,0.0,0.0,0.0,2.4,72.5,163.8
352,Marcus Smart,19.87878787878788,2.9393939393939394,7.575757575757576,0.388,1.4242424242424243,4.151515151515151,0.343,1.5757575757575757,2.090909090909091,0.754,0.5454545454545454,1.5454545454545454,2.090909090909091,3.303030303030303,1.1818181818181819,0.2727272727272727,1.606060606060606,1.606060606060606,8.878787878787879,74.0,227.2
353,Marcus Thornton,17.424242424242426,2.5454545454545454,6.363636363636363,0.4,0.8484848484848485,2.4242424242424243,0.35,0.696969696969697,0.8181818181818182,0.852,0.6666666666666666,1.6363636363636365,2.303030303030303,1.2424242424242424,0.5757575757575758,0.09090909090909091,0.7575757575757576,1.4545454545454546,6.636363636363637,73.75,177.4
354,Marcus Thornton,17.424242424242426,2.5454545454545454,6.363636363636363,0.4,0.8484848484848485,2.4242424242424243,0.35,0.696969696969697,0.8181818181818182,0.852,0.6666666666666666,1.6363636363636365,2.303030303030303,1.2424242424242424,0.5757575757575758,0.09090909090909091,0.7575757575757576,1.4545454545454546,6.636363636363637,74.75,194.4
355,Marcus Williams,14.064516129032258,1.6774193548387097,4.370967741935484,0.384,0.3870967741935484,1.3064516129032258,0.296,0.5967741935483871,0.8870967741935484,0.673,0.20967741935483872,1.2903225806451613,1.5,2.596774193548387,0.5161290322580645,0.016129032258064516,1.1935483870967742,0.6935483870967742,4.338709677419355,74.0,215.0
356,Marial Shayok,7.0,0.75,3.0,0.25,0.5,1.5,0.333,0.75,1.0,0.75,0.25,1.5,1.75,0.25,0.0,0.25,0.75,1.0,2.75,76.5,196.8
357,Markieff Morris,9.428571428571429,1.1428571428571428,4.285714285714286,0.267,0.5714285714285714,2.357142857142857,0.242,0.35714285714285715,0.42857142857142855,0.833,0.21428571428571427,1.1428571428571428,1.3571428571428572,1.0714285714285714,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.8571428571428571,3.2142857142857144,79.75,240.8
358,Markus Howard,5.67741935483871,1.2580645161290323,3.2580645161290325,0.386,0.9032258064516129,2.2580645161290325,0.4,0.6451612903225806,0.7419354838709677,0.87,0.06451612903225806,0.3225806451612903,0.3870967741935484,0.22580645161290322,0.2903225806451613,0.0,0.22580645161290322,0.5483870967741935,4.064516129032258,69.5,170.8
359,Marquese Chriss,10.176470588235293,1.8235294117647058,3.9411764705882355,0.463,0.23529411764705882,0.7352941176470589,0.32,0.6470588235294118,0.9705882352941176,0.667,0.9705882352941176,2.0588235294117645,3.0294117647058822,0.5,0.38235294117647056,0.35294117647058826,0.5,1.8823529411764706,4.529411764705882,80.75,233.0
360,Marquis Teague,24.666666666666668,1.3333333333333333,5.333333333333333,0.25,0.3333333333333333,1.3333333333333333,0.25,0.6666666666666666,1.6666666666666667,0.4,0.3333333333333333,1.6666666666666667,2.0,4.333333333333333,1.3333333333333333,0.0,1.0,1.6666666666666667,3.6666666666666665,73.0,179.8
361,Martell Webster,11.0,0.75,2.84375,0.264,0.3125,1.34375,0.233,1.5,2.0,0.75,0.3125,1.125,1.4375,0.53125,0.21875,0.03125,0.6875,0.75,3.3125,78.0,229.6
362,Mason Jones,4.5,0.9,1.8,0.5,0.1,0.8,0.125,0.4,0.5,0.8,0.2,0.7,0.9,1.1,0.0,0.1,0.1,0.3,2.3,75.75,207.2
363,Mason Plumlee,17.52857142857143,1.7,2.7714285714285714,0.613,0.0,0.04285714285714286,0.0,1.0857142857142856,1.6571428571428573,0.655,1.6,4.628571428571429,6.228571428571429,1.8,0.44285714285714284,0.6428571428571429,0.8142857142857143,2.1142857142857143,4.485714285714286,83.25,238.2
364,Matt Barnes,24.013513513513512,2.5,6.391891891891892,0.391,1.1756756756756757,3.554054054054054,0.331,0.9459459459459459,1.2027027027027026,0.787,0.9459459459459459,4.243243243243243,5.1891891891891895,2.635135135135135,0.6486486486486487,0.35135135135135137,1.445945945945946,2.5,7.121621621621622,78.75,226.0
365,Matt Bonner,6.866666666666666,0.9666666666666667,1.9,0.509,0.5,1.1333333333333333,0.441,0.1,0.13333333333333333,0.75,0.1,0.8,0.9,0.3,0.2,0.03333333333333333,0.1,0.5333333333333333,2.533333333333333,80.5,242.0
366,Matt Freije,7.7368421052631575,0.8421052631578947,2.8421052631578947,0.296,0.15789473684210525,1.1578947368421053,0.136,0.2631578947368421,0.3157894736842105,0.833,0.42105263157894735,0.8421052631578947,1.263157894736842,0.3684210526315789,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.6842105263157895,2.1052631578947367,80.25,234.0
367,Maurice Harkless,18.361702127659573,1.7659574468085106,3.851063829787234,0.459,0.6595744680851063,2.148936170212766,0.307,0.425531914893617,0.5957446808510638,0.714,0.2553191489361702,2.127659574468085,2.382978723404255,0.48936170212765956,0.6170212765957447,0.5106382978723404,0.6595744680851063,1.6382978723404256,4.617021276595745,79.25,206.6
368,Melvin Frazier,40.0,4.333333333333333,16.0,0.271,0.3333333333333333,7.0,0.048,1.6666666666666667,2.3333333333333335,0.714,1.6666666666666667,2.6666666666666665,4.333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,2.6666666666666665,10.666666666666666,76.5,198.2
369,Meyers Leonard,12.666666666666666,1.5555555555555556,3.2222222222222223,0.483,0.7777777777777778,2.0,0.389,0.8888888888888888,1.0,0.889,1.3333333333333333,2.4444444444444446,3.7777777777777777,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,1.7777777777777777,4.777777777777778,83.75,249.8
370,Mfiondu Kabengele,9.0,0.5,1.75,0.286,0.0,0.75,0.0,0.5,0.5,1.0,1.25,1.25,2.5,0.0,0.5,0.0,0.25,0.75,1.5,80.75,256.2
371,Michael Beasley,10.653846153846153,2.8846153846153846,5.884615384615385,0.49,0.11538461538461539,0.6538461538461539,0.176,1.0769230769230769,1.5,0.718,0.5,1.8076923076923077,2.3076923076923075,0.9615384615384616,0.34615384615384615,0.38461538461538464,1.0384615384615385,1.6153846153846154,6.961538461538462,79.0,239.0
372,Michael Bradley,7.978260869565218,0.6956521739130435,1.7173913043478262,0.405,0.021739130434782608,0.10869565217391304,0.2,0.043478260869565216,0.06521739130434782,0.667,0.8695652173913043,1.4565217391304348,2.3260869565217392,0.3695652173913043,0.10869565217391304,0.15217391304347827,0.41304347826086957,0.8478260869565217,1.4565217391304348,81.5,227.0
373,Michael Carter-Williams,11.0,1.5,3.5,0.429,0.25,0.75,0.333,1.0,1.75,0.571,0.25,1.0,1.25,1.75,0.25,0.25,1.0,1.25,4.25,76.75,184.4
374,Michael Gbinije,3.5555555555555554,0.1111111111111111,1.1111111111111112,0.1,0.0,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,1.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,77.5,204.6
375,Michael Kidd-Gilchrist,11.24,0.88,2.64,0.333,0.2,0.8,0.25,0.44,0.56,0.786,0.56,2.12,2.68,0.56,0.08,0.24,0.64,1.48,2.4,77.75,232.8
376,Michael Redd,15.098039215686274,2.823529411764706,7.0588235294117645,0.4,0.8235294117647058,2.588235294117647,0.318,1.7254901960784315,2.176470588235294,0.793,0.27450980392156865,1.2352941176470589,1.5098039215686274,0.6470588235294118,0.2549019607843137,0.0,0.7254901960784313,0.5686274509803921,8.196078431372548,76.75,214.0
377,Mike Dunleavy,15.867924528301886,1.7547169811320755,4.150943396226415,0.423,1.0,2.5283018867924527,0.396,0.6792452830188679,0.8490566037735849,0.8,0.33962264150943394,1.830188679245283,2.169811320754717,0.9433962264150944,0.2830188679245283,0.1320754716981132,0.5283018867924528,1.2641509433962264,5.188679245283019,80.0,230.0
378,Mike Muscala,11.320754716981131,1.0566037735849056,2.943396226415094,0.359,0.5283018867924528,1.8113207547169812,0.292,0.32075471698113206,0.4716981132075472,0.68,0.7358490566037735,1.6226415094339623,2.358490566037736,0.6792452830188679,0.16981132075471697,0.24528301886792453,0.41509433962264153,0.9811320754716981,2.9622641509433962,82.25,230.2
379,Mike Scott,16.705882352941178,1.4901960784313726,4.137254901960785,0.36,1.0392156862745099,3.0392156862745097,0.342,0.1568627450980392,0.23529411764705882,0.667,0.21568627450980393,2.1372549019607843,2.3529411764705883,0.7843137254901961,0.47058823529411764,0.27450980392156865,0.37254901960784315,1.411764705882353,4.176470588235294,79.25,240.8
380,Mike Smith,10.588235294117647,1.1176470588235294,3.4705882352941178,0.322,0.17647058823529413,1.0588235294117647,0.167,0.5882352941176471,0.9411764705882353,0.625,0.5882352941176471,0.7058823529411765,1.2941176470588236,0.5882352941176471,0.29411764705882354,0.17647058823529413,0.4117647058823529,0.47058823529411764,3.0,78.5,198.0
381,Mike Taylor,15.117647058823529,2.156862745098039,5.235294117647059,0.412,0.2549019607843137,0.7843137254901961,0.325,1.0980392156862746,1.588235294117647,0.691,0.43137254901960786,1.2745098039215685,1.7058823529411764,2.0784313725490198,0.7058823529411765,0.0,1.4313725490196079,1.6470588235294117,5.666666666666667,72.75,166.2
382,Mike Williams,4.857142857142857,0.2857142857142857,0.8571428571428571,0.333,0.0,0.047619047619047616,0.0,0.14285714285714285,0.2857142857142857,0.5,0.23809523809523808,0.8571428571428571,1.0952380952380953,0.09523809523809523,0.14285714285714285,0.3333333333333333,0.14285714285714285,1.4285714285714286,0.7142857142857143,77.5,197.0
383,Miles Bridges,32.11666666666667,7.466666666666667,17.216666666666665,0.434,2.25,7.1,0.317,3.45,3.966666666666667,0.87,1.1833333333333333,6.566666666666666,7.75,3.95,0.7333333333333333,0.7166666666666667,2.1333333333333333,1.4666666666666666,20.633333333333333,77.25,220.4
384,Miye Oni,2.75,0.125,0.5625,0.222,0.0625,0.5,0.125,0.0,0.0625,0.0,0.0625,0.375,0.4375,0.3125,0.0,0.0,0.0625,0.4375,0.3125,76.25,205.6
385,Monta Ellis,27.0,3.3378378378378377,7.527027027027027,0.443,0.581081081081081,1.8243243243243243,0.319,1.2567567567567568,1.7297297297297298,0.727,0.25675675675675674,2.5,2.7567567567567566,3.189189189189189,1.054054054054054,0.36486486486486486,1.8243243243243243,2.0135135135135136,8.513513513513514,74.25,176.6
386,Monte Morris,12.627906976744185,1.7906976744186047,4.3023255813953485,0.416,0.6511627906976745,1.8837209302325582,0.346,0.8372093023255814,0.9767441860465116,0.857,0.2558139534883721,1.186046511627907,1.441860465116279,1.6046511627906976,0.46511627906976744,0.06976744186046512,0.4418604651162791,0.4883720930232558,5.069767441860465,73.25,175.2
387,Montrezl Harrell,11.947368421052632,2.192982456140351,3.6666666666666665,0.598,0.0,0.10526315789473684,0.0,1.2280701754385965,1.7719298245614035,0.693,1.1754385964912282,1.6140350877192982,2.789473684210526,0.5789473684210527,0.2982456140350877,0.43859649122807015,0.6140350877192983,1.3157894736842106,5.614035087719298,79.0,253.4
388,Moritz Wagner,18.8,4.666666666666667,8.3,0.562,0.9,2.5,0.36,2.6333333333333333,3.6666666666666665,0.718,1.3333333333333333,3.6,4.933333333333334,1.4,0.8,0.4,1.6333333333333333,1.8333333333333333,12.866666666666667,82.0,231.2
389,Mustafa Shakur,3.6666666666666665,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,75.0,185.0
390,Myles Turner,30.40909090909091,5.393939393939394,11.242424242424242,0.48,2.1666666666666665,5.409090909090909,0.401,2.484848484848485,3.196969696969697,0.777,1.196969696969697,5.378787878787879,6.575757575757576,1.5757575757575757,0.8181818181818182,1.8636363636363635,1.7424242424242424,2.5757575757575757,15.43939393939394,81.75,238.6
391,Naji Marshall,27.333333333333332,5.285714285714286,10.365079365079366,0.51,0.8888888888888888,3.1904761904761907,0.279,1.8095238095238095,2.2222222222222223,0.814,1.1587301587301588,3.7777777777777777,4.936507936507937,2.857142857142857,1.0634920634920635,0.15873015873015872,1.5555555555555556,1.619047619047619,13.26984126984127,77.75,233.5
392,Nassir Little,10.177777777777777,1.2666666666666666,2.7555555555555555,0.46,0.4666666666666667,1.5555555555555556,0.3,0.37777777777777777,0.4444444444444444,0.85,0.3111111111111111,1.3555555555555556,1.6666666666666667,0.4666666666666667,0.2222222222222222,0.2222222222222222,0.3111111111111111,0.8666666666666667,3.3777777777777778,76.5,224.2
393,Nathan Knight,7.657894736842105,1.2105263157894737,2.1315789473684212,0.568,0.21052631578947367,0.5789473684210527,0.364,1.0263157894736843,1.5,0.684,0.5789473684210527,0.8947368421052632,1.4736842105263157,0.34210526315789475,0.2631578947368421,0.15789473684210525,0.5526315789473685,1.0789473684210527,3.6578947368421053,80.0,235.0
394,Naz Reid,27.64864864864865,5.378378378378378,11.662162162162161,0.461,2.2837837837837838,5.878378378378378,0.389,1.3783783783783783,1.7972972972972974,0.767,1.1216216216216217,4.9324324324324325,6.054054054054054,2.27027027027027,0.7702702702702703,0.918918918918919,1.3243243243243243,2.391891891891892,14.41891891891892,80.25,255.8
395,Neemias Queta,13.785714285714286,2.0892857142857144,3.25,0.643,0.0,0.05357142857142857,0.0,0.7321428571428571,0.9821428571428571,0.745,1.4464285714285714,2.357142857142857,3.8035714285714284,0.625,0.26785714285714285,0.625,0.6607142857142857,1.7321428571428572,4.910714285714286,82.75,225.8
396,Nerlens Noel,11.470588235294118,0.7647058823529411,2.1176470588235294,0.361,0.058823529411764705,0.11764705882352941,0.5,0.47058823529411764,0.7058823529411765,0.667,0.5882352941176471,2.1176470588235294,2.7058823529411766,0.5882352941176471,0.9411764705882353,0.5882352941176471,0.7647058823529411,1.8823529411764706,2.0588235294117645,82.0,206.4
397,Nick Johnson,9.357142857142858,0.9285714285714286,2.6785714285714284,0.347,0.17857142857142858,0.75,0.238,0.6071428571428571,0.8928571428571429,0.68,0.4642857142857143,0.9285714285714286,1.3928571428571428,0.39285714285714285,0.25,0.10714285714285714,0.6785714285714286,1.2142857142857142,2.642857142857143,73.5,198.0
398,Nick Richards,22.0188679245283,3.6792452830188678,6.2075471698113205,0.593,0.0,0.03773584905660377,0.0,2.1320754716981134,2.8867924528301887,0.739,2.5660377358490565,5.679245283018868,8.245283018867925,0.9056603773584906,0.22641509433962265,1.0,1.4528301886792452,2.4716981132075473,9.49056603773585,82.5,241.6
399,Nigel Hayes,13.555555555555555,1.2222222222222223,3.6666666666666665,0.333,0.4444444444444444,1.7777777777777777,0.25,0.1111111111111111,0.3333333333333333,0.333,0.4444444444444444,2.0,2.4444444444444446,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.8888888888888888,3.0,78.25,254.2
400,Nigel Williams-Goss,5.0,0.5,1.6,0.313,0.2,0.7,0.286,0.2,0.2,1.0,0.2,0.4,0.6,0.6,0.3,0.1,0.3,0.6,1.4,73.5,190.2
401,Nik Stauskas,4.875,0.625,1.75,0.357,0.5,1.25,0.4,0.5,0.75,0.667,0.125,0.25,0.375,0.25,0.0,0.0,0.125,0.125,2.25,77.25,206.9
402,Noah Vonleh,7.434782608695652,0.4782608695652174,1.0434782608695652,0.458,0.043478260869565216,0.17391304347826086,0.25,0.08695652173913043,0.08695652173913043,1.0,0.782608695652174,1.3043478260869565,2.0869565217391304,0.30434782608695654,0.08695652173913043,0.34782608695652173,0.4782608695652174,1.5217391304347827,1.0869565217391304,80.0,247.1
403,Nolan Smith,7.2,1.05,2.85,0.368,0.15,0.7,0.214,0.5,0.7,0.714,0.175,0.5,0.675,0.875,0.175,0.025,0.725,0.65,2.75,73.5,187.6
404,Norris Cole,9.615384615384615,1.2307692307692308,4.0,0.308,0.23076923076923078,1.0,0.231,0.6153846153846154,0.7692307692307693,0.8,0.0,0.8461538461538461,0.8461538461538461,1.0769230769230769,0.6153846153846154,0.0,0.5384615384615384,1.3846153846153846,3.3076923076923075,72.25,174.4
405,O.J. Mayo,26.585365853658537,2.902439024390244,7.829268292682927,0.371,1.2682926829268293,3.951219512195122,0.321,0.7560975609756098,0.975609756097561,0.775,0.3170731707317073,2.2439024390243905,2.5609756097560976,2.8780487804878048,1.170731707317073,0.1951219512195122,1.7560975609756098,3.073170731707317,7.829268292682927,75.25,200.0
406,OG Anunoby,36.63235294117647,6.470588235294118,13.661764705882353,0.474,2.264705882352941,6.132352941176471,0.369,2.411764705882353,2.9411764705882355,0.82,1.3235294117647058,3.4558823529411766,4.779411764705882,2.1470588235294117,1.5147058823529411,0.8823529411764706,1.2941176470588236,2.338235294117647,17.61764705882353,78.25,232.4
407,Omar Cook,14.8,2.0,4.8,0.417,0.0,0.8,0.0,0.6,1.2,0.5,0.4,1.0,1.4,4.4,1.2,0.2,1.2,1.2,4.6,71.5,189.0
408,Omari Spellman,18.081632653061224,2.5918367346938775,6.020408163265306,0.431,0.8775510204081632,2.2448979591836733,0.391,1.489795918367347,1.8775510204081634,0.793,1.5714285714285714,2.8979591836734695,4.469387755102041,0.9591836734693877,0.673469387755102,0.4897959183673469,1.1020408163265305,1.2857142857142858,7.551020408163265,80.0,253.8
409,Omer Yurtseven,11.354166666666666,2.0625,3.8333333333333335,0.538,0.10416666666666667,0.5,0.208,0.3958333333333333,0.5833333333333334,0.679,1.5,2.8333333333333335,4.333333333333333,0.6041666666666666,0.16666666666666666,0.375,0.7708333333333334,1.0833333333333333,4.625,82.5,248.4
410,Omri Casspi,14.444444444444445,2.388888888888889,4.472222222222222,0.534,0.4166666666666667,1.1944444444444444,0.349,1.0833333333333333,1.6111111111111112,0.672,0.4722222222222222,2.7222222222222223,3.1944444444444446,0.7222222222222222,0.5555555555555556,0.25,0.6388888888888888,0.9722222222222222,6.277777777777778,79.75,211.2
411,P.J. Hairston,19.893939393939394,2.196969696969697,6.181818181818182,0.355,1.0606060606060606,3.6515151515151514,0.29,0.7575757575757576,0.9696969696969697,0.781,0.3787878787878788,2.257575757575758,2.6363636363636362,0.5757575757575758,0.48484848484848486,0.16666666666666666,0.6212121212121212,2.0757575757575757,6.212121212121212,76.25,228.8
412,Pascal Siakam,32.74324324324324,7.878378378378378,15.162162162162161,0.52,1.635135135135135,4.22972972972973,0.387,2.972972972972973,4.0,0.743,1.6891891891891893,5.216216216216216,6.905405405405405,3.4054054054054053,0.8513513513513513,0.5,1.4324324324324325,2.4594594594594597,20.364864864864863,80.25,226.6
413,Pat Connaughton,14.083333333333334,1.5833333333333333,3.638888888888889,0.435,0.5555555555555556,1.8055555555555556,0.308,0.4166666666666667,0.5277777777777778,0.789,0.4722222222222222,2.111111111111111,2.5833333333333335,1.6666666666666667,0.19444444444444445,0.2777777777777778,0.5833333333333334,1.0277777777777777,4.138888888888889,76.0,215.0
414,Patrick Patterson,15.31578947368421,1.894736842105263,4.342105263157895,0.436,1.0526315789473684,2.9473684210526314,0.357,0.34210526315789475,0.4473684210526316,0.765,0.5,1.4736842105263157,1.9736842105263157,0.7631578947368421,0.3684210526315789,0.21052631578947367,0.2894736842105263,1.1842105263157894,5.184210526315789,80.0,239.6
